n;port443;familia;especie_subespecie_var;categoria
2345;;Olacaceae;Dulacia gardneriana;EN
2345;;Olacaceae;Dulacia gardneriana;EN
2345;;Olacaceae;Dulacia gardneriana;EN
2346;;Olacaceae;Dulacia singularis;EN
2347;;Oleaceae;Chionanthus ferrugineus;EN
2347;;Oleaceae;Chionanthus ferrugineus;EN
2348;*;Oleaceae;Chionanthus fluminensis;CR
2349;;Oleaceae;Chionanthus micranthus;EN
2349;;Oleaceae;Chionanthus micranthus;EN
2349;;Oleaceae;Chionanthus micranthus;EN
2350;;Oleaceae;Chionanthusparviflorus;EN
2351;*;Oleaceae;Chionanthus subsessilis;EN
2352;;Oleaceae;Priogymnanthussaxicola;CR
2353;;Onagraceae;Fuchsiaalpestris;VU
2354;;Onagraceae;Fuchsiaglazioviana;EN
2355;*;Orchidaceae;Acianthera adiri;CR
2356;;Orchidaceae;Acianthera bibarbellata;VU
2357;*;Orchidaceae;Acianthera heringeri;CR
2357;*;Orchidaceae;Acianthera heringeri;CR
2357;*;Orchidaceae;Acianthera heringeri;CR
2358;*;Orchidaceae;Aciantheralangeana;EN
2359;*;Orchidaceae;Aciantherapapillosa;VU
2360;;Orchidaceae;Aciantherasubrotundifolia;VU
2361;*;Orchidaceae;Adamantinia miltonioides;CR
2362;*;Orchidaceae;Anathallis colnagoi;CR
2363;*;Orchidaceae;Anathallis gehrtii;VU
2364;*;Orchidaceae;Anathallis pabstii;EN
2365;;Orchidaceae;Anathallispubipetala;EN
2366;;Orchidaceae;Anathallisspannageliana;VU
2367;*;Orchidaceae;Anathallis tigridens;VU
2368;;Orchidaceae;Barbosella macaheensis;VU
2369;*;Orchidaceae;Barbosella trilobata;EN
2370;*;Orchidaceae;Bifrenaria silvana;CR
2371;*;Orchidaceae;Bifrenaria wittigii;EN
2372;*;Orchidaceae;Bipinnulabiplumata;CR
2373;*;Orchidaceae;Bipinnula penicillata;EN
2373;*;Orchidaceae;Bipinnula penicillata;EN
2374;*;Orchidaceae;Brachionidium restrepioides;VU
2375;*;Orchidaceae;Brachystele camporum;VU
2376;*;Orchidaceae;Brassiaarachnoidea;VU
2377;*;Orchidaceae;Bulbophyllumarianeae;CR
2378;*;Orchidaceae;Bulbophyllumboudetiana;EN
2379;*;Orchidaceae;Bulbophyllum kautskyi;VU
2380;;Orchidaceae;Bulbophyllum macroceras;CR
2381;;Orchidaceae;Campylocentrum organense;VU
2382;*;Orchidaceae;Campylocentrum pernambucense;EN
2383;*;Orchidaceae;Catasetummattosianum;EN
2384;*;Orchidaceae;Cattleya aclandiae;VU
2385;*;Orchidaceae;Cattleya alaorii;CR
2386;*;Orchidaceae;Cattleya briegeri;EN
2387;*;Orchidaceae;Cattleyacaulescens;EN
2388;*;Orchidaceae;Cattleya crispa;VU
2389;*;Orchidaceae;Cattleyadormaniana;CR
2390;*;Orchidaceae;Cattleyaendsfeldzii;CR
2391;*;Orchidaceae;Cattleyaghillanyi;EN
2392;*;Orchidaceae;Cattleyagloedeniana;CR
2393;*;Orchidaceae;Cattleyagrandis;VU
2394;*;Orchidaceae;Cattleyagranulosa;VU
2395;*;Orchidaceae;Cattleyaguttata;VU
2396;*;Orchidaceae;Cattleyaharpophylla;VU
2397;*;Orchidaceae;Cattleyaharrisoniana;VU
2398;*;Orchidaceae;Cattleyahoehnei;EN
2399;*;Orchidaceae;Cattleyaintermedia;VU
2400;*;Orchidaceae;Cattleyajongheana;EN
2401;*;Orchidaceae;Cattleyakautskyana;CR
2402;*;Orchidaceae;Cattleyalabiata;VU
2403;;Orchidaceae;Cattleyalobata;CR
2404;*;Orchidaceae;Cattleya milleri;CR
2405;*;Orchidaceae;Cattleyamunchowiana;CR
2406;*;Orchidaceae;Cattleyaneokautskyi;CR
2407;*;Orchidaceae;Cattleya perrinii;VU
2407;*;Orchidaceae;Cattleya perrinii;VU
2407;*;Orchidaceae;Cattleya perrinii;VU
2407;*;Orchidaceae;Cattleya perrinii;VU
2408;*;Orchidaceae;Cattleyaporphyroglossa;CR
2409;*;Orchidaceae;Cattleya pumila;VU
2409;*;Orchidaceae;Cattleya pumila;VU
2409;*;Orchidaceae;Cattleya pumila;VU
2410;*;Orchidaceae;Cattleya purpurata;VU
2410;*;Orchidaceae;Cattleya purpurata;VU
2410;*;Orchidaceae;Cattleya purpurata;VU
2410;*;Orchidaceae;Cattleya purpurata;VU
2411;*;Orchidaceae;Cattleya pygmaea;EN
2412;*;Orchidaceae;Cattleyaschilleriana;EN
2413;*;Orchidaceae;Cattleya sincorana;EN
2414;*;Orchidaceae;Cattleya tenebrosa;EN
2415;*;Orchidaceae;Cattleya tenuis;EN
2416;*;Orchidaceae;Cattleya tigrina;VU
2417;*;Orchidaceae;Cattleya velutina;VU
2418;*;Orchidaceae;Cattleya walkeriana;VU
2418;*;Orchidaceae;Cattleya walkeriana;VU
2418;*;Orchidaceae;Cattleya walkeriana;VU
2418;*;Orchidaceae;Cattleya walkeriana;VU
2418;*;Orchidaceae;Cattleya walkeriana;VU
2418;*;Orchidaceae;Cattleya walkeriana;VU
2418;*;Orchidaceae;Cattleya walkeriana;VU
2419;*;Orchidaceae;Cattleya warneri;VU
2420;*;Orchidaceae;Cattleya wittigiana;EN
2421;*;Orchidaceae;Cattleyaxanthina;EN
2422;*;Orchidaceae;Centroglossacastellensis;CR
2423;;Orchidaceae;Centroglossagreeniana;EN
2424;*;Orchidaceae;Chloraea membranacea;EN
2424;*;Orchidaceae;Chloraea membranacea;EN
2425;*;Orchidaceae;Cirrhaea fuscolutea;EN
2425;*;Orchidaceae;Cirrhaea fuscolutea;EN
2425;*;Orchidaceae;Cirrhaea fuscolutea;EN
2425;*;Orchidaceae;Cirrhaea fuscolutea;EN
2426;*;Orchidaceae;Cirrhaealoddigesii;CR
2427;*;Orchidaceae;Cirrhaealongiracemosa;VU
2428;*;Orchidaceae;Cleistes aphylla;EN
2428;*;Orchidaceae;Cleistes aphylla;EN
2428;*;Orchidaceae;Cleistes aphylla;EN
2429;*;Orchidaceae;Codonorchis canisioi;CR
2430;*;Orchidaceae;Constantia cipoensis;CR
2431;*;Orchidaceae;Cyclopogondutrae;EN
2432;;Orchidaceae;Cyclopogonvenustus;EN
2433;*;Orchidaceae;Cycnoches pentadactylum;EN
2434;*;Orchidaceae;Cyrtopodium caiapoense;VU
2434;*;Orchidaceae;Cyrtopodium caiapoense;VU
2434;*;Orchidaceae;Cyrtopodium caiapoense;VU
2434;*;Orchidaceae;Cyrtopodium caiapoense;VU
2435;*;Orchidaceae;Cyrtopodium hatschbachii;EN
2436;*;Orchidaceae;Cyrtopodium lamellaticallosum;CR
2437;*;Orchidaceae;Cyrtopodium latifolium;CR
2437;*;Orchidaceae;Cyrtopodium latifolium;CR
2438;*;Orchidaceae;Cyrtopodium linearifolium;CR
2439;*;Orchidaceae;Cyrtopodium lissochiloides;VU
2440;*;Orchidaceae;Cyrtopodiumpalmifrons;VU
2441;*;Orchidaceae;Cyrtopodiumpoecilum var. roseum;EN
2442;*;Orchidaceae;Cyrtopodium triste;VU
2442;*;Orchidaceae;Cyrtopodium triste;VU
2442;*;Orchidaceae;Cyrtopodium triste;VU
2442;*;Orchidaceae;Cyrtopodium triste;VU
2442;*;Orchidaceae;Cyrtopodium triste;VU
2443;*;Orchidaceae;Dichaea mosenii;VU
2444;*;Orchidaceae;Dryadellaauriculigera;CR
2445;*;Orchidaceae;Dryadella lilliputiana;VU
2445;*;Orchidaceae;Dryadella lilliputiana;VU
2445;*;Orchidaceae;Dryadella lilliputiana;VU
2445;*;Orchidaceae;Dryadella lilliputiana;VU
2446;*;Orchidaceae;Dryadellasusanae;CR
2447;*;Orchidaceae;Encyclia bragancae;EN
2447;*;Orchidaceae;Encyclia bragancae;EN
2448;*;Orchidaceae;Epidendrum addae;VU
2448;*;Orchidaceae;Epidendrum addae;VU
2449;;Orchidaceae;Epidendrum ammophilum;EN
2450;;Orchidaceae;Epidendrumharrisoniae;CR
2451;*;Orchidaceae;Epidendrumhenschenii;EN
2452;*;Orchidaceae;Epidendrumrobustum;VU
2453;*;Orchidaceae;Epidendrum zappii;EN
2453;*;Orchidaceae;Epidendrum zappii;EN
2454;*;Orchidaceae;Gomesa kautskyi;EN
2455;*;Orchidaceae;Gomesa majevskyae;EN
2456;*;Orchidaceae;Gomesa pectoralis;CR
2456;*;Orchidaceae;Gomesa pectoralis;CR
2456;*;Orchidaceae;Gomesa pectoralis;CR
2457;;Orchidaceae;Gomesa pulchella;CR
2458;*;Orchidaceae;Grandiphyllum divaricatum;VU
2459;*;Orchidaceae;Grandiphyllum hians;VU
2460;*;Orchidaceae;Grobya cipoensis;CR
2461;*;Orchidaceae;Grobya fascifera;VU
2462;*;Orchidaceae;Habenariaachalensis;VU
2463;*;Orchidaceae;Habenaria brachyplectron;CR
2464;*;Orchidaceae;Habenariaernesti-ulei;EN
2465;*;Orchidaceae;Habenaria galeandriformis;CR
2466;*;Orchidaceae;Habenaria itaculumia;CR
2467;*;Orchidaceae;Habenarianovaesii;CR
2468;*;Orchidaceae;Habenariapiraquarensis;EN
2469;*;Orchidaceae;Houlletia brocklehurstiana;EN
2470;*;Orchidaceae;Isabelia virginalis;VU
2471;;Orchidaceae;Lankesterella spannageliana;EN
2472;*;Orchidaceae;Malaxis jaraguae;VU
2473;*;Orchidaceae;Grobya guieselii;CR
2474;*;Orchidaceae;Maxillariaschunkeana;EN
2475;*;Orchidaceae;Miltonia kayasimae;CR
2476;*;Orchidaceae;Myoxanthus ruschii;CR
2477;*;Orchidaceae;Myoxanthus seidelii;CR
2478;*;Orchidaceae;Notylia microchila;EN
2479;*;Orchidaceae;Octomeria alexandri;EN
2479;*;Orchidaceae;Octomeria alexandri;EN
2479;*;Orchidaceae;Octomeria alexandri;EN
2479;*;Orchidaceae;Octomeria alexandri;EN
2479;*;Orchidaceae;Octomeria alexandri;EN
2479;*;Orchidaceae;Octomeria alexandri;EN
2480;*;Orchidaceae;Octomeria chamaeleptotes;VU
2481;;Orchidaceae;Octomeria cochlearis;EN
2482;;Orchidaceae;Octomeria fimbriata;VU
2483;*;Orchidaceae;Octomeria geraensis;VU
2483;*;Orchidaceae;Octomeria geraensis;VU
2483;*;Orchidaceae;Octomeria geraensis;VU
2483;*;Orchidaceae;Octomeria geraensis;VU
2484;*;Orchidaceae;Octomeria hatschbachii;VU
2484;*;Orchidaceae;Octomeria hatschbachii;VU
2484;*;Orchidaceae;Octomeria hatschbachii;VU
2484;*;Orchidaceae;Octomeria hatschbachii;VU
2484;*;Orchidaceae;Octomeria hatschbachii;VU
2485;*;Orchidaceae;Octomeriahoehnei;EN
2486;*;Orchidaceae;Octomeria lichenicola;EN
2486;*;Orchidaceae;Octomeria lichenicola;EN
2486;*;Orchidaceae;Octomeria lichenicola;EN
2487;;Orchidaceae;Octomeria rodeiensis;EN
2488;;Orchidaceae;Octomeria rodriguesii;EN
2489;*;Orchidaceae;Octomeria truncicola;VU
2489;*;Orchidaceae;Octomeria truncicola;VU
2489;*;Orchidaceae;Octomeria truncicola;VU
2490;*;Orchidaceae;Octomeria wawrae;EN
2490;*;Orchidaceae;Octomeria wawrae;EN
2490;*;Orchidaceae;Octomeria wawrae;EN
2491;*;Orchidaceae;Octomeria wilsoniana;CR
2492;*;Orchidaceae;Pabstiella bacillaris;EN
2493;;Orchidaceae;Pabstiella calcarata;VU
2494;*;Orchidaceae;Pabstiella carinifera;VU
2495;*;Orchidaceae;Pabstiella castellensis;CR
2496;*;Orchidaceae;Pabstiella conspersa;EN
2497;;Orchidaceae;Pabstiella curti-bradei;VU
2498;;Orchidaceae;Pabstiella dracula;VU
2499;*;Orchidaceae;Pabstiella garayi;CR
2500;;Orchidaceae;Pabstiella gracilicaulis;VU
2501;*;Orchidaceae;Pabstiella lingua;EN
2502;*;Orchidaceae;Pabstiella ruschii;CR
2503;*;Orchidaceae;Phragmipedium vittatum;VU
2504;*;Orchidaceae;Phymatidiumgeiselii;EN
2505;*;Orchidaceae;Phymatidium vogelii;VU
2506;*;Orchidaceae;Polystachya rupicola;CR
2507;;Orchidaceae;Prescottiaspiranthophylla;EN
2508;*;Orchidaceae;Pseudolaelia brejetubensis;CR
2509;*;Orchidaceae;Pseudolaelia canaanensis;VU
2510;*;Orchidaceae;Pseudolaelia cipoensis;CR
2511;*;Orchidaceae;Pseudolaelia citrina;EN
2512;;Orchidaceae;Pseudolaelia corcovadensis;EN
2513;*;Orchidaceae;Pseudolaelia dutrae;VU
2514;*;Orchidaceae;Pteroglossa hilariana;EN
2514;*;Orchidaceae;Pteroglossa hilariana;EN
2514;*;Orchidaceae;Pteroglossa hilariana;EN
2514;*;Orchidaceae;Pteroglossa hilariana;EN
2515;*;Orchidaceae;Rauhiella silvana;EN
2516;;Orchidaceae;Rodriguezia sucrei;CR
2517;*;Orchidaceae;Sarcoglottis alexandri;EN
2517;*;Orchidaceae;Sarcoglottis alexandri;EN
2517;*;Orchidaceae;Sarcoglottis alexandri;EN
2518;*;Orchidaceae;Saundersia mirabilis;EN
2518;*;Orchidaceae;Saundersia mirabilis;EN
2518;*;Orchidaceae;Saundersia mirabilis;EN
2518;*;Orchidaceae;Saundersia mirabilis;EN
2519;*;Orchidaceae;Saundersia paniculata;VU
2519;*;Orchidaceae;Saundersia paniculata;VU
2519;*;Orchidaceae;Saundersia paniculata;VU
2520;*;Orchidaceae;Scuticaria irwiniana;EN
2521;*;Orchidaceae;Scuticaria itirapinensis;CR
2522;*;Orchidaceae;Scuticaria kautskyi;CR
2522;*;Orchidaceae;Scuticaria kautskyi;CR
2523;*;Orchidaceae;Scuticaria strictifolia;EN
2524;*;Orchidaceae;Specklinia gomesferreirae;CR
2525;;Orchidaceae;Stelispalmeiraensis;VU
2526;*;Orchidaceae;Stigmatosema hatschbachii;CR
2527;*;Orchidaceae;Thelyschista ghillanyi;VU
2528;*;Orchidaceae;Thysanoglossa jordanensis;EN
2529;*;Orchidaceae;Trichocentrum schwambachiae;VU
2530;*;Orchidaceae;Vanilla dietschiana;VU
2530;*;Orchidaceae;Vanilla dietschiana;VU
2530;*;Orchidaceae;Vanilla dietschiana;VU
2531;*;Orchidaceae;Vanilla dubia;EN
2532;*;Orchidaceae;Zygopetalumcrinitumsubsp. pabstii;EN
2533;*;Orchidaceae;Zygopetalum jugosum;EN
2533;*;Orchidaceae;Zygopetalum jugosum;EN
2533;*;Orchidaceae;Zygopetalum jugosum;EN
2533;*;Orchidaceae;Zygopetalum jugosum;EN
2533;*;Orchidaceae;Zygopetalum jugosum;EN
2533;*;Orchidaceae;Zygopetalum jugosum;EN
2534;*;Orchidaceae;Zygopetalum murrayanum;EN
2535;*;Orchidaceae;Zygostateskuhlmannii;EN
2536;*;Orchidaceae;Zygostates linearisepala;CR
2537;;Orchidaceae;Zygostates ovatipetala;EN
2538;*;Orobanchaceae;Agalinis bandeirensis;CR
2538;*;Orobanchaceae;Agalinis bandeirensis;CR
2539;*;Orobanchaceae;Agalinis brachyphylla;VU
2540;*;Orobanchaceae;Agalinis itambensis;EN
2541;*;Orobanchaceae;Agalinis nana;EN
2542;*;Orobanchaceae;Agalinis ramulifera;EN
2543;*;Orobanchaceae;Agalinis schwackeana;CR
2544;*;Orobanchaceae;Esterhazya caesarea;VU
2545;*;Orobanchaceae;Magdalenaea limae;CR
2546;*;Orobanchaceae;Nothochilus coccineus;EN
2547;*;Oxalidaceae;Oxalis arachnoidea;CR
2548;*;Oxalidaceae;Oxalis bela-vitoriae;CR
2549;*;Oxalidaceae;Oxalis blackii;CR
2550;*;Oxalidaceae;Oxalis clausenii;CR
2551;*;Oxalidaceae;Oxalis diamantinae;CR
2552;*;Oxalidaceae;Oxalis doceana;CR
2553;*;Oxalidaceae;Oxalis hyalotricha;EN
2553;*;Oxalidaceae;Oxalis hyalotricha;EN
2553;*;Oxalidaceae;Oxalis hyalotricha;EN
2553;*;Oxalidaceae;Oxalis hyalotricha;EN
2554;*;Oxalidaceae;Oxalis impatiens;EN
2554;*;Oxalidaceae;Oxalis impatiens;EN
2555;*;Oxalidaceae;Oxalis kuhlmannii;CR
2556;*;Oxalidaceae;Oxalis mandioccana;VU
2557;*;Oxalidaceae;Oxalis paranaensis;CR
2558;*;Oxalidaceae;Oxalis praetexta;EN
2559;*;Pallaviciniaceae;Jenseniadifformis;EN
2560;;Passifloraceae;Passiflora farneyi;VU
2561;*;Passifloraceae;Passiflora hatschbachii;EN
2562;*;Passifloraceae;Passiflora imbeana;EN
2563;*;Passifloraceae;Passiflora ischnoclada;CR
2564;*;Passifloraceae;Passiflora margaritae;EN
2565;*;Passifloraceae;Passiflora setulosa;EN
2565;*;Passifloraceae;Passiflora setulosa;EN
2566;*;Passifloraceae;Passiflora urubiciensis;EN
2566;*;Passifloraceae;Passiflora urubiciensis;EN
2567;;Pentaphylacaceae;Freziera carinata;CR
2568;*;Pentaphylacaceae;Ternstroemia cuneifolia;EN
2568;*;Pentaphylacaceae;Ternstroemia cuneifolia;EN
2568;*;Pentaphylacaceae;Ternstroemia cuneifolia;EN
2568;*;Pentaphylacaceae;Ternstroemia cuneifolia;EN
2569;;Peraceae;Pera manausensis;EN
2570;;Peraceae;Pera membranacea;EN
2571;;Peraceae;Pera pulchrifolia;CR
2572;;Phyllanthaceae;Amanoa sinuosa;VU
2573;;Phyllanthaceae;Discocarpuspedicellatus;VU
2574;;Phyllanthaceae;Phyllanthus biantherifer;EN
2574;;Phyllanthaceae;Phyllanthus biantherifer;EN
2575;*;Phyllanthaceae;Phyllanthus gladiatus;VU
2576;;Phyllanthaceae;Phyllanthusitatiaiensis;CR
2577;;Phyllanthaceae;Phyllanthus rosmarinifolius;EN
2578;;Phyllanthaceae;Phyllanthus subemarginatus;CR
2579;*;Picramniaceae;Picramnia coccinea;EN
2580;;Picramniaceae;Picramnia excelsa;VU
2581;;Picramniaceae;Picramnia grandifolia;EN
2582;;Picrodendraceae;Piranhea securinega;EN
2582;;Picrodendraceae;Piranhea securinega;EN
2583;;Piperaceae;Peperomia arbuscula;CR
2584;*;Piperaceae;Peperomia cordigera;VU
2585;*;Piperaceae;Peperomia gracilis;EN
2585;*;Piperaceae;Peperomia gracilis;EN
2585;*;Piperaceae;Peperomia gracilis;EN
2585;*;Piperaceae;Peperomia gracilis;EN
2586;*;Piperaceae;Peperomia guarujana;CR
2587;*;Piperaceae;Peperomia hemmendorffii;EN
2588;*;Piperaceae;Peperomia itatiaiana;EN
2588;*;Piperaceae;Peperomia itatiaiana;EN
2589;*;Piperaceae;Peperomia loefgrenii;EN
2589;*;Piperaceae;Peperomia loefgrenii;EN
2590;;Piperaceae;Peperomia pubipeduncula;CR
2591;*;Piperaceae;Peperomia rostulatiformis;EN
2592;*;Piperaceae;Peperomia rufispica;CR
2593;*;Piperaceae;Piper amparoense;EN
2594;*;Piperaceae;Piper anostachyum;EN
2594;*;Piperaceae;Piper anostachyum;EN
2595;*;Piperaceae;Piper barretoi;EN
2596;*;Piperaceae;Piper bennettianum;VU
2596;*;Piperaceae;Piper bennettianum;VU
2596;*;Piperaceae;Piper bennettianum;VU
2597;*;Piperaceae;Piper carautensei;EN
2598;*;Piperaceae;Piper casteloense;EN
2599;*;Piperaceae;Piper duartei;VU
2600;*;Piperaceae;Piper edwallii;EN
2601;;Piperaceae;Piper giordanoi;VU
2602;;Piperaceae;Piper halesiifolium;CR
2603;*;Piperaceae;Piper hatschbachii;CR
2604;*;Piperaceae;Piper hoehnei;EN
2605;*;Piperaceae;Piper juliflorum;EN
2606;*;Piperaceae;Piper kuhlmannii;VU
2607;*;Piperaceae;Piper laevicarpum;EN
2607;*;Piperaceae;Piper laevicarpum;EN
2608;*;Piperaceae;Piper loefgrenii;VU
2609;;Piperaceae;Piper morisonianum;CR
2610;;Piperaceae;Piper niteroiense;CR
2611;*;Piperaceae;Piper oblancifolium;EN
2612;*;Piperaceae;Piper piritubanum;EN
2612;*;Piperaceae;Piper piritubanum;EN
2612;*;Piperaceae;Piper piritubanum;EN
2612;*;Piperaceae;Piper piritubanum;EN
2613;*;Piperaceae;Piper rioense;EN
2614;*;Piperaceae;Piper sampaioi;CR
2615;*;Piperaceae;Piper scabrellum;EN
2615;*;Piperaceae;Piper scabrellum;EN
2615;*;Piperaceae;Piper scabrellum;EN
2616;;Piperaceae;Piper translucens;VU
2617;;Piperaceae;Piper trigonodrupum;EN
2618;*;Plagiochilaceae;Plagiochilaboryana;EN
2619;*;Plantaginaceae;Angelonia alternifolia;CR
2620;*;Plantaginaceae;Bacopa cochlearia;EN
2621;*;Plantaginaceae;Ildefonsia bibracteata;EN
2622;*;Plantaginaceae;Lapaeaharleyi;VU
2623;*;Plantaginaceae;Matourea caparaoensis;CR
2624;*;Plantaginaceae;Matourea latifolia;CR
2625;*;Plantaginaceae;Plantago turficola;EN
2626;*;Plantaginaceae;Stemodia hyptoides;VU
2626;*;Plantaginaceae;Stemodia hyptoides;VU
2626;*;Plantaginaceae;Stemodia hyptoides;VU
2626;*;Plantaginaceae;Stemodia hyptoides;VU
2626;*;Plantaginaceae;Stemodia hyptoides;VU
2626;*;Plantaginaceae;Stemodia hyptoides;VU
2626;*;Plantaginaceae;Stemodia hyptoides;VU
2627;*;Poaceae;Agrostis lenis;VU
2628;*;Poaceae;Agrostis longiberbis;EN
2628;*;Poaceae;Agrostis longiberbis;EN
2628;*;Poaceae;Agrostis longiberbis;EN
2628;*;Poaceae;Agrostis longiberbis;EN
2628;*;Poaceae;Agrostis longiberbis;EN
2628;*;Poaceae;Agrostis longiberbis;EN
2629;*;Poaceae;Altoparadisium chapadense;CR
2630;*;Poaceae;Andropogon glaucophyllus;EN
2630;*;Poaceae;Andropogon glaucophyllus;EN
2630;*;Poaceae;Andropogon glaucophyllus;EN
2630;*;Poaceae;Andropogon glaucophyllus;EN
2631;*;Poaceae;Anomochloa marantoidea;EN
2632;*;Poaceae;Anthaenantiopsis fiebrigii;CR
2632;*;Poaceae;Anthaenantiopsis fiebrigii;CR
2633;*;Poaceae;Apoclada simplex;EN
2634;*;Poaceae;Aristida brasiliensis;EN
2634;*;Poaceae;Aristida brasiliensis;EN
2634;*;Poaceae;Aristida brasiliensis;EN
2635;*;Poaceae;Aristida constricta;CR
2636;*;Poaceae;Arthropogon xerachne;CR
2636;*;Poaceae;Arthropogon xerachne;CR
2637;*;Poaceae;Arundinelladeppeana;VU
2638;*;Poaceae;Axonopus carajasensis;EN
2639;*;Poaceae;Axonopusfastigiatus;VU
2640;*;Poaceae;Axonopus bryoides;CR
2641;*;Poaceae;Axonopus monticola;EN
2642;*;Poaceae;Axonopus uninodis;CR
2642;*;Poaceae;Axonopus uninodis;CR
2642;*;Poaceae;Axonopus uninodis;CR
2642;*;Poaceae;Axonopus uninodis;CR
2643;*;Poaceae;Bothriochloa laguroides;VU
2643;*;Poaceae;Bothriochloa laguroides;VU
2643;*;Poaceae;Bothriochloa laguroides;VU
2643;*;Poaceae;Bothriochloa laguroides;VU
2644;*;Poaceae;Brasilochloasampaiana;EN
2645;*;Poaceae;Bromidium ramboi;CR
2646;*;Poaceae;Cambajuvaulei;EN
2647;*;Poaceae;Canastra lanceolata;CR
2648;*;Poaceae;Chascolytrumbrasilense;EN
2649;*;Poaceae;Chascolytrumbulbosum;CR
2650;*;Poaceae;Chascolytrumitatiaiae;EN
2651;*;Poaceae;Chascolytrum parodianum;CR
2652;*;Poaceae;Chascolytrumscabrum;EN
2653;*;Poaceae;Chusquea attenuata;EN
2653;*;Poaceae;Chusquea attenuata;EN
2654;*;Poaceae;Chusquea baculifera;CR
2654;*;Poaceae;Chusquea baculifera;CR
2655;*;Poaceae;Chusquea erecta;EN
2656;*;Poaceae;Chusqueaheterophylla;EN
2657;*;Poaceae;Chusquea pulchella;EN
2658;*;Poaceae;Chusquea sclerophylla;CR
2658;*;Poaceae;Chusquea tenuiglumis;CR
2659;*;Poaceae;Colanthelia macrostachya;EN
2660;*;Poaceae;Danthonia cirrata;EN
2661;*;Poaceae;Deschampsia cespitosa;EN
2661;*;Poaceae;Deschampsia cespitosa;EN
2661;*;Poaceae;Deschampsia cespitosa;EN
2662;*;Poaceae;Diandrolyra tatianae;EN
2662;*;Poaceae;Diandrolyra tatianae;EN
2662;*;Poaceae;Diandrolyra tatianae;EN
2662;*;Poaceae;Diandrolyra tatianae;EN
2662;*;Poaceae;Diandrolyra tatianae;EN
2663;;Poaceae;Dichanthelium cucaense;EN
2664;*;Poaceae;Digitarianeesiana;EN
2665;*;Poaceae;Glaziophyton mirabile;EN
2666;*;Poaceae;Gymnopogon doellii;CR
2666;*;Poaceae;Gymnopogon doellii;CR
2666;*;Poaceae;Gymnopogon doellii;CR
2667;*;Poaceae;Leersialigularis;VU
2668;*;Poaceae;Lithachnehorizontalis;EN
2669;*;Poaceae;Luziolabrasiliensis;VU
2670;*;Poaceae;Melicaarzivencoi;EN
2671;*;Poaceae;Merostachys abadiana;CR
2672;*;Poaceae;Merostachys burmanii;EN
2673;*;Poaceae;Merostachys caucaiana;CR
2674;*;Poaceae;Merostachys scandens;CR
2675;*;Poaceae;Ocellochloa brachystachya;CR
2676;*;Poaceae;Olyralatispicula;CR
2677;*;Poaceae;Parianella carvalhoi;CR
2678;*;Poaceae;Paspalum biaristatum;EN
2678;*;Poaceae;Paspalum biaristatum;EN
2679;*;Poaceae;Paspalum longiaristatum;EN
2680;*;Poaceae;Paspalum niquelandiae;EN
2681;*;Poaceae;Paspalum rawitscheri;EN
2682;*;Poaceae;Paspalum repandum;EN
2683;*;Poaceae;Piptochaetiumalpinum;EN
2684;*;Poaceae;Piptochaetiumpalustre;CR
2685;*;Poaceae;Poa bradei;EN
2686;*;Poaceae;Poa reitzii;EN
2687;*;Poaceae;Raddiaangustifolia;CR
2688;*;Poaceae;Raddiadistichophylla;EN
2689;*;Poaceae;Reitzia smithii;VU
2690;*;Poaceae;Schizachyrium scabriflorum;EN
2691;*;Poaceae;Setariaparvifloravar. pilosissima;CR
2692;*;Poaceae;Setaria stolonifera;CR
2693;*;Poaceae;Sporobolus apiculatus;EN
2693;*;Poaceae;Sporobolus apiculatus;EN
2693;*;Poaceae;Sporobolus apiculatus;EN
2694;*;Poaceae;Sucrea maculata;EN
2695;*;Poaceae;Triraphis devia;EN
2696;*;Poaceae;Zizaniopsisbonariensis;EN
2697;*;Podocarpaceae;Podocarpusbarretoi;CR
2698;*;Podocarpaceae;Podocarpus brasiliensis;EN
2698;*;Podocarpaceae;Podocarpus brasiliensis;EN
2698;*;Podocarpaceae;Podocarpus brasiliensis;EN
2698;*;Podocarpaceae;Podocarpus brasiliensis;EN
2699;*;Podostemaceae;Mourera weddelliana;VU
2700;*;Podostemaceae;Podostemum ovatum;EN
2700;*;Podostemaceae;Podostemum ovatum;EN
2700;*;Podostemaceae;Podostemum ovatum;EN
2701;*;Podostemaceae;Podostemum rutifolium;VU
2702;*;Podostemaceae;Podostemum saldanhanum;EN
2703;;Polygalaceae;Acanthocladussantosii;EN
2704;*;Polygalaceae;Polygala franchetii;EN
2704;*;Polygalaceae;Polygala franchetii;EN
2704;*;Polygalaceae;Polygala franchetii;EN
2704;*;Polygalaceae;Polygala franchetii;EN
2705;;Polygalaceae;Polygala revoluta;EN
2706;*;Polygalaceae;Polygala selaginoides;EN
2706;*;Polygalaceae;Polygala selaginoides;EN
2706;*;Polygalaceae;Polygala selaginoides;EN
2707;*;Polygalaceae;Polygala stephaniana;EN
2707;*;Polygalaceae;Polygala stephaniana;EN
2708;*;Polygalaceae;Polygala tamariscea;VU
2709;;Polygonaceae;Coccoloba bullata;VU
2710;;Polygonaceae;Coccoloba fastigiata;EN
2711;;Polygonaceae;Coccolobagigantifolia;EN
2712;;Polygonaceae;Coccoloba rigida;EN
2713;;Polygonaceae;Ruprechtia crenata;CR
