"n";"port443";"familia";"especie_subespecie_var";"categoria"
2304;"";"Myrtaceae";"Plinia cordifolia";"VU"
2305;"*";"Myrtaceae";"Plinia edulis";"VU"
2306;"";"Myrtaceae";"Plinia espinhacensis";"EN"
2307;"*";"Myrtaceae";"Pliniahatschbachii";"EN"
2308;"";"Myrtaceae";"Plinialongiacuminata";"CR"
2309;"";"Myrtaceae";"Plinia marqueteana";"EN"
2310;"";"Myrtaceae";"Plinia martinellii";"EN"
2311;"*";"Myrtaceae";"Plinia muricata";"EN"
2312;"*";"Myrtaceae";"Plinia rara";"EN"
2313;"*";"Myrtaceae";"Plinia renatiana";"EN"
2314;"";"Myrtaceae";"Plinia rogersiana";"CR (PEX)"
2315;"";"Myrtaceae";"Plinia spiciflora";"EN"
2316;"";"Myrtaceae";"Pliniaspiritosantensis";"EN"
2317;"";"Myrtaceae";"Psidiumaraucanum";"EN"
2318;"";"Myrtaceae";"Psidiumgrazielae";"EN"
2319;"*";"Myrtaceae";"Psidium reptans";"EN"
2320;"";"Myrtaceae";"Psidium rotundidiscum";"EN"
2321;"";"Myrtaceae";"Psidiumsessiliflorum";"EN"
2322;"";"Myrtaceae";"Siphoneugenadelicata";"VU"
2323;"*";"Myrtaceae";"Siphoneugena kuhlmannii";"VU"
2324;"";"Myrtaceae";"Siphoneugenamartinellii";"EN"
2325;"";"Nyctaginaceae";"Bougainvilleafasciculata";"EN"
2326;"";"Nyctaginaceae";"Neeaalumnorum";"EN"
2327;"";"Ochnaceae";"Elvasiagigantifolia";"VU"
2328;"*";"Ochnaceae";"Luxemburgia angustifolia";"VU"
2329;"*";"Ochnaceae";"Luxemburgiacorymbosa";"VU"
2330;"*";"Ochnaceae";"Luxemburgiaflexuosa";"VU"
2331;"";"Ochnaceae";"Luxemburgiaglazioviana";"VU"
2332;"";"Ochnaceae";"Ourateacampos-portoi";"EN"
2333;"";"Ochnaceae";"Ouratea cauliflora";"VU"
2334;"";"Ochnaceae";"Ourateachrysopetala";"VU"
2335;"";"Ochnaceae";"Ourateaconduplicata";"EN"
2336;"";"Ochnaceae";"Ourateagrandifolia";"EN"
2337;"*";"Ochnaceae";"Ourateahatschbachii";"EN"
2338;"";"Ochnaceae";"Ouratea miersii";"EN"
2339;"";"Ochnaceae";"Ourateapycnostachys";"EN"
2340;"";"Ochnaceae";"Ouratea robusta";"EN"
2341;"";"Ochnaceae";"Ourateaxerophila";"VU"
2342;"*";"Ochnaceae";"Sauvagesianitida";"VU"
2343;"";"Ochnaceae";"Wallaceamultiflora";"EN"
2344;"";"Olacaceae";"Dulacia egleri";"EN"
2345;"";"Olacaceae";"Dulaciagardneriana";"EN"
2346;"";"Olacaceae";"Dulaciasingularis";"EN"
2347;"";"Oleaceae";"Chionanthusferrugineus";"EN"
2348;"*";"Oleaceae";"Chionanthusfluminensis";"CR"
2349;"";"Oleaceae";"Chionanthusmicranthus";"EN"
2350;"";"Oleaceae";"Chionanthusparviflorus";"EN"
2351;"*";"Oleaceae";"Chionanthussubsessilis";"EN"
2352;"";"Oleaceae";"Priogymnanthussaxicola";"CR"
2353;"";"Onagraceae";"Fuchsiaalpestris";"VU"
2354;"";"Onagraceae";"Fuchsiaglazioviana";"EN"
2355;"*";"Orchidaceae";"Acianthera adiri";"CR"
2356;"";"Orchidaceae";"Aciantherabidentata";"VU"
2357;"*";"Orchidaceae";"Aciantheraheringeri";"CR"
2358;"*";"Orchidaceae";"Aciantheralangeana";"EN"
2359;"*";"Orchidaceae";"Aciantherapapillosa";"VU"
2360;"";"Orchidaceae";"Aciantherasubrotundifolia";"VU"
2361;"*";"Orchidaceae";"Adamantinia miltonioides";"CR"
2362;"*";"Orchidaceae";"Anathallis colnagoi";"CR"
2363;"*";"Orchidaceae";"Anathallis gehrtii";"VU"
2364;"*";"Orchidaceae";"Anathallis pabstii";"EN"
2365;"";"Orchidaceae";"Anathallispubipetala";"EN"
2366;"";"Orchidaceae";"Anathallisspannageliana";"VU"
2367;"*";"Orchidaceae";"Anathallis tigridens";"VU"
2368;"";"Orchidaceae";"Barbosella macaheensis";"VU"
2369;"*";"Orchidaceae";"Barbosella trilobata";"EN"
2370;"*";"Orchidaceae";"Bifrenaria silvana";"CR"
2371;"*";"Orchidaceae";"Bifrenaria wittigii";"EN"
2372;"*";"Orchidaceae";"Bipinnulabiplumata";"CR"
2373;"*";"Orchidaceae";"Bipinnulapenicillata";"EN"
2374;"*";"Orchidaceae";"Brachionidium restrepioides";"VU"
2375;"*";"Orchidaceae";"Brachystele camporum";"VU"
2376;"*";"Orchidaceae";"Brassiaarachnoidea";"VU"
2377;"*";"Orchidaceae";"Bulbophyllumarianeae";"CR"
2378;"*";"Orchidaceae";"Bulbophyllumboudetiana";"EN"
2379;"*";"Orchidaceae";"Bulbophyllum kautskyi";"VU"
2380;"";"Orchidaceae";"Bulbophyllum macroceras";"CR"
2381;"";"Orchidaceae";"Campylocentrum organense";"VU"
2382;"*";"Orchidaceae";"Campylocentrum pernambucense";"EN"
2383;"*";"Orchidaceae";"Catasetummattosianum";"EN"
2384;"*";"Orchidaceae";"Cattleyaaclandiae";"VU"
2385;"*";"Orchidaceae";"Cattleyaalaorii";"CR"
2386;"*";"Orchidaceae";"Cattleyabriegeri";"EN"
2387;"*";"Orchidaceae";"Cattleyacaulescens";"EN"
2388;"*";"Orchidaceae";"Cattleya crispa";"VU"
2389;"*";"Orchidaceae";"Cattleyadormaniana";"CR"
2390;"*";"Orchidaceae";"Cattleyaendsfeldzii";"CR"
2391;"*";"Orchidaceae";"Cattleyaghillanyi";"EN"
2392;"*";"Orchidaceae";"Cattleyagloedeniana";"CR"
2393;"*";"Orchidaceae";"Cattleyagrandis";"VU"
2394;"*";"Orchidaceae";"Cattleyagranulosa";"VU"
2395;"*";"Orchidaceae";"Cattleyaguttata";"VU"
2396;"*";"Orchidaceae";"Cattleyaharpophylla";"VU"
2397;"*";"Orchidaceae";"Cattleyaharrisoniana";"VU"
2398;"*";"Orchidaceae";"Cattleyahoehnei";"EN"
2399;"*";"Orchidaceae";"Cattleyaintermedia";"VU"
2400;"*";"Orchidaceae";"Cattleyajongheana";"EN"
2401;"*";"Orchidaceae";"Cattleyakautskyana";"CR"
2402;"*";"Orchidaceae";"Cattleyalabiata";"VU"
2403;"";"Orchidaceae";"Cattleyalobata";"CR"
2404;"*";"Orchidaceae";"Cattleya milleri";"CR"
2405;"*";"Orchidaceae";"Cattleyamunchowiana";"CR"
2406;"*";"Orchidaceae";"Cattleyaneokautskyi";"CR"
2407;"*";"Orchidaceae";"Cattleyaperrinii";"VU"
2408;"*";"Orchidaceae";"Cattleyaporphyroglossa";"CR"
2409;"*";"Orchidaceae";"Cattleyapumila";"VU"
2410;"*";"Orchidaceae";"Cattleyapurpurata";"VU"
2411;"*";"Orchidaceae";"Cattleyapygmaea";"EN"
2412;"*";"Orchidaceae";"Cattleyaschilleriana";"EN"
2413;"*";"Orchidaceae";"Cattleyasincorana";"EN"
2414;"*";"Orchidaceae";"Cattleya tenebrosa";"EN"
2415;"*";"Orchidaceae";"Cattleya tenuis";"EN"
2416;"*";"Orchidaceae";"Cattleya tigrina";"VU"
2417;"*";"Orchidaceae";"Cattleya velutina";"VU"
2418;"*";"Orchidaceae";"Cattleyawalkeriana";"VU"
2419;"*";"Orchidaceae";"Cattleya warneri";"VU"
2420;"*";"Orchidaceae";"Cattleya wittigiana";"EN"
2421;"*";"Orchidaceae";"Cattleyaxanthina";"EN"
2422;"*";"Orchidaceae";"Centroglossacastellensis";"CR"
2423;"";"Orchidaceae";"Centroglossagreeniana";"EN"
2424;"*";"Orchidaceae";"Chloraeamembranacea";"EN"
2425;"*";"Orchidaceae";"Cirrhaeafuscolutea";"EN"
2426;"*";"Orchidaceae";"Cirrhaealoddigesii";"CR"
2427;"*";"Orchidaceae";"Cirrhaealongiracemosa";"VU"
2428;"*";"Orchidaceae";"Cleistesaphylla";"EN"
2429;"*";"Orchidaceae";"Codonorchiscanisioi";"CR"
2430;"*";"Orchidaceae";"Constantiacipoensis";"CR"
2431;"*";"Orchidaceae";"Cyclopogondutrae";"EN"
2432;"";"Orchidaceae";"Cyclopogonvenustus";"EN"
2433;"*";"Orchidaceae";"Cycnoches pentadactylum";"EN"
2434;"*";"Orchidaceae";"Cyrtopodiumcaiapoense";"VU"
2435;"*";"Orchidaceae";"Cyrtopodium hatschbachii";"EN"
2436;"*";"Orchidaceae";"Cyrtopodium lamellaticallosum";"CR"
2437;"*";"Orchidaceae";"Cyrtopodiumlatifolium";"CR"
2438;"*";"Orchidaceae";"Cyrtopodium linearifolium";"CR"
2439;"*";"Orchidaceae";"Cyrtopodium lissochiloides";"VU"
2440;"*";"Orchidaceae";"Cyrtopodiumpalmifrons";"VU"
2441;"*";"Orchidaceae";"Cyrtopodiumpoecilum var. roseum";"EN"
2442;"*";"Orchidaceae";"Cyrtopodiumtriste";"VU"
2443;"*";"Orchidaceae";"Dichaea mosenii";"VU"
2444;"*";"Orchidaceae";"Dryadellaauriculigera";"CR"
2445;"*";"Orchidaceae";"Dryadellalilliputiana";"VU"
2446;"*";"Orchidaceae";"Dryadellasusanae";"CR"
2447;"*";"Orchidaceae";"Encycliabragancae";"EN"
2448;"*";"Orchidaceae";"Epidendrumaddae";"VU"
2449;"";"Orchidaceae";"Epidendrum ammophilum";"EN"
2450;"";"Orchidaceae";"Epidendrumharrisoniae";"CR"
2451;"*";"Orchidaceae";"Epidendrumhenschenii";"EN"
2452;"*";"Orchidaceae";"Epidendrumrobustum";"VU"
2453;"*";"Orchidaceae";"Epidendrumzappii";"EN"
2454;"*";"Orchidaceae";"Gomesa kautskyi";"EN"
2455;"*";"Orchidaceae";"Gomesa majevskyae";"EN"
2456;"*";"Orchidaceae";"Gomesapectoralis";"CR"
2457;"";"Orchidaceae";"Gomesapulchella";"CR"
2458;"*";"Orchidaceae";"Grandiphyllum divaricatum";"VU"
2459;"*";"Orchidaceae";"Grandiphyllum hians";"VU"
2460;"*";"Orchidaceae";"Grobya cipoensis";"CR"
2461;"*";"Orchidaceae";"Grobya fascifera";"VU"
2462;"*";"Orchidaceae";"Habenariaachalensis";"VU"
2463;"*";"Orchidaceae";"Habenaria brachyplectron";"CR"
2464;"*";"Orchidaceae";"Habenariaernesti-ulei";"EN"
2465;"*";"Orchidaceae";"Habenaria galeandriformis";"CR"
2466;"*";"Orchidaceae";"Habenariaitaculumia";"CR"
2467;"*";"Orchidaceae";"Habenarianovaesii";"CR"
2468;"*";"Orchidaceae";"Habenariapiraquarensis";"EN"
2469;"*";"Orchidaceae";"Houlletia brocklehurstiana";"EN"
2470;"*";"Orchidaceae";"Isabelia virginalis";"VU"
2471;"";"Orchidaceae";"Lankesterella spannageliana";"EN"
2472;"*";"Orchidaceae";"Malaxis jaraguae";"VU"
2473;"*";"Orchidaceae";"Masdevalliadiscoidea";"CR"
2474;"*";"Orchidaceae";"Maxillariaschunkeana";"EN"
2475;"*";"Orchidaceae";"Miltonia kayasimae";"CR"
2476;"*";"Orchidaceae";"Myoxanthus ruschii";"CR"
2477;"*";"Orchidaceae";"Myoxanthusseidelii";"CR"
2478;"*";"Orchidaceae";"Notylia microchila";"EN"
2479;"*";"Orchidaceae";"Octomeriaalexandri";"EN"
2480;"*";"Orchidaceae";"Octomeria chamaeleptotes";"VU"
2481;"";"Orchidaceae";"Octomeriacochlearis";"EN"
2482;"";"Orchidaceae";"Octomeriafimbriata";"VU"
2483;"*";"Orchidaceae";"Octomeriageraensis";"VU"
2484;"*";"Orchidaceae";"Octomeriahatschbachii";"VU"
2485;"*";"Orchidaceae";"Octomeriahoehnei";"EN"
2486;"*";"Orchidaceae";"Octomerialichenicola";"EN"
2487;"";"Orchidaceae";"Octomeriarodeiensis";"EN"
2488;"";"Orchidaceae";"Octomeriarodriguesii";"EN"
2489;"*";"Orchidaceae";"Octomeriatruncicola";"VU"
2490;"*";"Orchidaceae";"Octomeriawawrae";"EN"
2491;"*";"Orchidaceae";"Octomeriawilsoniana";"CR"
2492;"*";"Orchidaceae";"Pabstiellabacillaris";"EN"
2493;"";"Orchidaceae";"Pabstiella calcarata";"VU"
2494;"*";"Orchidaceae";"Pabstiella carinifera";"VU"
2495;"*";"Orchidaceae";"Pabstiella castellensis";"CR"
2496;"*";"Orchidaceae";"Pabstiella conspersa";"EN"
2497;"";"Orchidaceae";"Pabstiella curti-bradei";"VU"
2498;"";"Orchidaceae";"Pabstiella dracula";"VU"
2499;"*";"Orchidaceae";"Pabstiella garayi";"CR"
2500;"";"Orchidaceae";"Pabstiellagracilicaulis";"VU"
2501;"*";"Orchidaceae";"Pabstiella lingua";"EN"
2502;"*";"Orchidaceae";"Pabstiella ruschii";"CR"
2503;"*";"Orchidaceae";"Phragmipedium vittatum";"VU"
2504;"*";"Orchidaceae";"Phymatidiumgeiselii";"EN"
2505;"*";"Orchidaceae";"Phymatidium vogelii";"VU"
2506;"*";"Orchidaceae";"Polystachya rupicola";"CR"
2507;"";"Orchidaceae";"Prescottiaspiranthophylla";"EN"
2508;"*";"Orchidaceae";"Pseudolaeliabrejetubensis";"CR"
2509;"*";"Orchidaceae";"Pseudolaelia canaanensis";"VU"
2510;"*";"Orchidaceae";"Pseudolaelia cipoensis";"CR"
2511;"*";"Orchidaceae";"Pseudolaelia citrina";"EN"
2512;"";"Orchidaceae";"Pseudolaelia corcovadensis";"EN"
2513;"*";"Orchidaceae";"Pseudolaelia dutrae";"VU"
2514;"*";"Orchidaceae";"Pteroglossahilariana";"EN"
2515;"*";"Orchidaceae";"Rauhiella silvana";"EN"
2516;"";"Orchidaceae";"Rodriguezia sucrei";"CR"
2517;"*";"Orchidaceae";"Sarcoglottisalexandri";"EN"
2518;"*";"Orchidaceae";"Saundersiamirabilis";"EN"
2519;"*";"Orchidaceae";"Saundersiapaniculata";"VU"
2520;"*";"Orchidaceae";"Scuticariairwiniana";"EN"
2521;"*";"Orchidaceae";"Scuticariaitirapinensis";"CR"
2522;"*";"Orchidaceae";"Scuticariakautskyi";"CR"
2523;"*";"Orchidaceae";"Scuticariastrictifolia";"EN"
2524;"*";"Orchidaceae";"Specklinia gomesferreirae";"CR"
2525;"";"Orchidaceae";"Stelispalmeiraensis";"VU"
2526;"*";"Orchidaceae";"Stigmatosema hatschbachii";"CR"
2527;"*";"Orchidaceae";"Thelyschistaghillanyi";"VU"
2528;"*";"Orchidaceae";"Thysanoglossa jordanensis";"EN"
2529;"*";"Orchidaceae";"Trichocentrum schwambachiae";"VU"
2530;"*";"Orchidaceae";"Vanilladietschiana";"VU"
2531;"*";"Orchidaceae";"Vanilla dubia";"EN"
2532;"*";"Orchidaceae";"Zygopetalumcrinitumsubsp. pabstii";"EN"
2533;"*";"Orchidaceae";"Zygopetalumjugosum";"EN"
2534;"*";"Orchidaceae";"Zygopetalum murrayanum";"EN"
2535;"*";"Orchidaceae";"Zygostateskuhlmannii";"EN"
2536;"*";"Orchidaceae";"Zygostateslinearisepala";"CR"
2537;"";"Orchidaceae";"Zygostatesovatipetala";"EN"
2538;"*";"Orobanchaceae";"Agalinisbandeirensis";"CR"
2539;"*";"Orobanchaceae";"Agalinisbrachyphylla";"VU"
2540;"*";"Orobanchaceae";"Agalinisitambensis";"EN"
2541;"*";"Orobanchaceae";"Agalinis nana";"EN"
2542;"*";"Orobanchaceae";"Agalinis ramulifera";"EN"
2543;"*";"Orobanchaceae";"Agalinisschwackeana";"CR"
2544;"*";"Orobanchaceae";"Esterhazyacaesarea";"VU"
2545;"*";"Orobanchaceae";"Magdalenaea limae";"CR"
2546;"*";"Orobanchaceae";"Nothochilus coccineus";"EN"
2547;"*";"Oxalidaceae";"Oxalisarachnoidea";"CR"
2548;"*";"Oxalidaceae";"Oxalisbela-vitoriae";"CR"
2549;"*";"Oxalidaceae";"Oxalis blackii";"CR"
2550;"*";"Oxalidaceae";"Oxalis clausenii";"CR"
2551;"*";"Oxalidaceae";"Oxalisdiamantinae";"CR"
2552;"*";"Oxalidaceae";"Oxalisdoceana";"CR"
2553;"*";"Oxalidaceae";"Oxalishyalotricha";"EN"
2554;"*";"Oxalidaceae";"Oxalisimpatiens";"EN"
2555;"*";"Oxalidaceae";"Oxalis kuhlmannii";"CR"
2556;"*";"Oxalidaceae";"Oxalis mandioccana";"VU"
2557;"*";"Oxalidaceae";"Oxalisparanaensis";"CR"
2558;"*";"Oxalidaceae";"Oxalispraetexta";"EN"
2559;"*";"Pallaviciniaceae";"Jenseniadifformis";"EN"
2560;"";"Passifloraceae";"Passiflora farneyi";"VU"
2561;"*";"Passifloraceae";"Passiflorahatschbachii";"EN"
2562;"*";"Passifloraceae";"Passiflora imbeana";"EN"
2563;"*";"Passifloraceae";"Passifloraischnoclada";"CR"
2564;"*";"Passifloraceae";"Passiflora margaritae";"EN"
2565;"*";"Passifloraceae";"Passiflorasetulosa";"EN"
2566;"*";"Passifloraceae";"Passifloraurubiciensis";"EN"
2567;"";"Pentaphylacaceae";"Freziera carinata";"CR"
2568;"*";"Pentaphylacaceae";"Ternstroemiacuneifolia";"EN"
2569;"";"Peraceae";"Pera manausensis";"EN"
2570;"";"Peraceae";"Pera membranacea";"EN"
2571;"";"Peraceae";"Perapulchrifolia";"CR"
2572;"";"Phyllanthaceae";"Amanoa sinuosa";"VU"
2573;"";"Phyllanthaceae";"Discocarpuspedicellatus";"VU"
2574;"";"Phyllanthaceae";"Phyllanthusbiantherifer";"EN"
2575;"*";"Phyllanthaceae";"Phyllanthusgladiatus";"VU"
2576;"";"Phyllanthaceae";"Phyllanthusitatiaiensis";"CR"
2577;"";"Phyllanthaceae";"Phyllanthus rosmarinifolius";"EN"
2578;"";"Phyllanthaceae";"Phyllanthusumbratus";"CR"
2579;"*";"Picramniaceae";"Picramnia coccinea";"EN"
2580;"";"Picramniaceae";"Picramnia excelsa";"VU"
2581;"";"Picramniaceae";"Picramniagrandifolia";"EN"
2582;"";"Picrodendraceae";"Piranheasecurinega";"EN"
2583;"";"Piperaceae";"Peperomiaarbuscula";"CR"
2584;"*";"Piperaceae";"Peperomia cordigera";"VU"
2585;"*";"Piperaceae";"Peperomiagracilis";"EN"
2586;"*";"Piperaceae";"Peperomiaguarujana";"CR"
2587;"*";"Piperaceae";"Peperomiahemmendorffii";"EN"
2588;"*";"Piperaceae";"Peperomiaitatiaiana";"EN"
2589;"*";"Piperaceae";"Peperomialoefgrenii";"EN"
2590;"";"Piperaceae";"Peperomiapubipeduncula";"CR"
2591;"*";"Piperaceae";"Peperomia rostulatiformis";"EN"
2592;"*";"Piperaceae";"Peperomia rufispica";"CR"
2593;"*";"Piperaceae";"Piperamparoense";"EN"
2594;"*";"Piperaceae";"Piperanostachyum";"EN"
2595;"*";"Piperaceae";"Piper barretoi";"EN"
2596;"*";"Piperaceae";"Piperbennettianum";"VU"
2597;"*";"Piperaceae";"Piper carautensei";"EN"
2598;"*";"Piperaceae";"Piper casteloense";"EN"
2599;"*";"Piperaceae";"Piper duartei";"VU"
2600;"*";"Piperaceae";"Piper edwallii";"EN"
2601;"";"Piperaceae";"Piper giordanoi";"VU"
2602;"";"Piperaceae";"Piperhalesiifolium";"CR"
2603;"*";"Piperaceae";"Piperhatschbachii";"CR"
2604;"*";"Piperaceae";"Piper hoehnei";"EN"
2605;"*";"Piperaceae";"Piper juliflorum";"EN"
2606;"*";"Piperaceae";"Piper kuhlmannii";"VU"
2607;"*";"Piperaceae";"Piperlaevicarpum";"EN"
2608;"*";"Piperaceae";"Piper loefgrenii";"VU"
2609;"";"Piperaceae";"Piper morisonianum";"CR"
2610;"";"Piperaceae";"Piperniteroiense";"CR"
2611;"*";"Piperaceae";"Piperoblancifolium";"EN"
2612;"*";"Piperaceae";"Piperpiritubanum";"EN"
2613;"*";"Piperaceae";"Piper rioense";"EN"
2614;"*";"Piperaceae";"Piper sampaioi";"CR"
2615;"*";"Piperaceae";"Piperscabrellum";"EN"
2616;"";"Piperaceae";"Piper translucens";"VU"
2617;"";"Piperaceae";"Piper trigonodrupum";"EN"
2618;"*";"Plagiochilaceae";"Plagiochilaboryana";"EN"
2619;"*";"Plantaginaceae";"Angeloniaalternifolia";"CR"
2620;"*";"Plantaginaceae";"Bacopa cochlearia";"EN"
2621;"*";"Plantaginaceae";"Ildefonsiabibracteata";"EN"
2622;"*";"Plantaginaceae";"Lapaeaharleyi";"VU"
2623;"*";"Plantaginaceae";"Matourea caparaoensis";"CR"
2624;"*";"Plantaginaceae";"Matourealatifolia";"CR"
2625;"*";"Plantaginaceae";"Plantago turficola";"EN"
2626;"*";"Plantaginaceae";"Stemodiahyptoides";"VU"
2627;"*";"Poaceae";"Agrostis lenis";"VU"
2628;"*";"Poaceae";"Agrostislongiberbis";"EN"
2629;"*";"Poaceae";"Altoparadisium chapadense";"CR"
2630;"*";"Poaceae";"Andropogonglaucophyllus";"EN"
2631;"*";"Poaceae";"Anomochloa marantoidea";"EN"
2632;"*";"Poaceae";"Anthaenantiopsisfiebrigii";"CR"
2633;"*";"Poaceae";"Apoclada simplex";"EN"
2634;"*";"Poaceae";"Aristidabrasiliensis";"EN"
2635;"*";"Poaceae";"Aristida constricta";"CR"
2636;"*";"Poaceae";"Arthropogonxerachne";"CR"
2637;"*";"Poaceae";"Arundinelladeppeana";"VU"
2638;"*";"Poaceae";"Axonopus carajasensis";"EN"
2639;"*";"Poaceae";"Axonopusfastigiatus";"VU"
2640;"*";"Poaceae";"Axonopushydrolithicus";"CR"
2641;"*";"Poaceae";"Axonopus monticola";"EN"
2642;"*";"Poaceae";"Axonopusuninodis";"CR"
2643;"*";"Poaceae";"Bothriochloalaguroides";"VU"
2644;"*";"Poaceae";"Brasilochloasampaiana";"EN"
2645;"*";"Poaceae";"Bromidium ramboi";"CR"
2646;"*";"Poaceae";"Cambajuvaulei";"EN"
2647;"*";"Poaceae";"Canastralanceolata";"CR"
2648;"*";"Poaceae";"Chascolytrumbrasilense";"EN"
2649;"*";"Poaceae";"Chascolytrumbulbosum";"CR"
2650;"*";"Poaceae";"Chascolytrumitatiaiae";"EN"
2651;"*";"Poaceae";"Chascolytrum parodianum";"CR"
2652;"*";"Poaceae";"Chascolytrumscabrum";"EN"
2653;"*";"Poaceae";"Chusqueaattenuata";"EN"
2654;"*";"Poaceae";"Chusqueabaculifera";"CR"
2655;"*";"Poaceae";"Chusquea erecta";"EN"
2656;"*";"Poaceae";"Chusqueaheterophylla";"EN"
2657;"*";"Poaceae";"Chusqueapulchella";"EN"
2658;"*";"Poaceae";"Chusqueatenuiglumis";"CR"
2659;"*";"Poaceae";"Colanthelia macrostachya";"EN"
2660;"*";"Poaceae";"Danthonia cirrata";"EN"
2661;"*";"Poaceae";"Deschampsiacespitosa";"EN"
2662;"*";"Poaceae";"Diandrolyratatianae";"EN"
2663;"";"Poaceae";"Dichantheliumcucaense";"EN"
2664;"*";"Poaceae";"Digitarianeesiana";"EN"
2665;"*";"Poaceae";"Glaziophyton mirabile";"EN"
2666;"*";"Poaceae";"Gymnopogondoellii";"CR"
2667;"*";"Poaceae";"Leersialigularis";"VU"
2668;"*";"Poaceae";"Lithachnehorizontalis";"EN"
2669;"*";"Poaceae";"Luziolabrasiliensis";"VU"
2670;"*";"Poaceae";"Melicaarzivencoi";"EN"
2671;"*";"Poaceae";"Merostachysabadiana";"CR"
2672;"*";"Poaceae";"Merostachysburmanii";"EN"
2673;"*";"Poaceae";"Merostachys caucaiana";"CR"
2674;"*";"Poaceae";"Merostachysscandens";"CR"
2675;"*";"Poaceae";"Ocellochloa brachystachya";"CR"
2676;"*";"Poaceae";"Olyralatispicula";"CR"
2677;"*";"Poaceae";"Parianella carvalhoi";"CR"
2678;"*";"Poaceae";"Paspalumbiaristatum";"EN"
2679;"*";"Poaceae";"Paspalumlongiaristatum";"EN"
2680;"*";"Poaceae";"Paspalumniquelandiae";"EN"
2681;"*";"Poaceae";"Paspalum rawitscheri";"EN"
2682;"*";"Poaceae";"Paspalum repandum";"EN"
2683;"*";"Poaceae";"Piptochaetiumalpinum";"EN"
2684;"*";"Poaceae";"Piptochaetiumpalustre";"CR"
2685;"*";"Poaceae";"Poa bradei";"EN"
2686;"*";"Poaceae";"Poa reitzii";"EN"
2687;"*";"Poaceae";"Raddiaangustifolia";"CR"
2688;"*";"Poaceae";"Raddiadistichophylla";"EN"
2689;"*";"Poaceae";"Reitzia smithii";"VU"
2690;"*";"Poaceae";"Schizachyrium scabriflorum";"EN"
2691;"*";"Poaceae";"Setariaparvifloravar. pilosissima";"CR"
2692;"*";"Poaceae";"Setariastolonifera";"CR"
2693;"*";"Poaceae";"Sporobolusapiculatus";"EN"
2694;"*";"Poaceae";"Sucrea maculata";"EN"
2695;"*";"Poaceae";"Triraphisdevia";"EN"
2696;"*";"Poaceae";"Zizaniopsisbonariensis";"EN"
2697;"*";"Podocarpaceae";"Podocarpusbarretoi";"CR"
2698;"*";"Podocarpaceae";"Podocarpusbrasiliensis";"EN"
2699;"*";"Podostemaceae";"Mourera weddelliana";"VU"
2700;"*";"Podostemaceae";"Podostemumovatum";"EN"
2701;"*";"Podostemaceae";"Podostemum rutifolium";"VU"
2702;"*";"Podostemaceae";"Podostemum saldanhanum";"EN"
2703;"";"Polygalaceae";"Acanthocladussantosii";"EN"
2704;"*";"Polygalaceae";"Polygalafranchetii";"EN"
2705;"";"Polygalaceae";"Polygala revoluta";"EN"
2706;"*";"Polygalaceae";"Polygalaselaginoides";"EN"
2707;"*";"Polygalaceae";"Polygalastephaniana";"EN"
2708;"*";"Polygalaceae";"Polygala tamariscea";"VU"
2709;"";"Polygonaceae";"Coccolobabullata";"VU"
2710;"";"Polygonaceae";"Coccolobafastigiata";"EN"
2711;"";"Polygonaceae";"Coccolobagigantifolia";"EN"
2712;"";"Polygonaceae";"Coccoloba rigida";"EN"
2713;"";"Polygonaceae";"Ruprechtia crenata";"CR"
2714;"";"Polygonaceae";"Ruprechtia glauca";"VU"
2715;"";"Polygonaceae";"Ruprechtialatifunda";"EN"
2716;"";"Polygonaceae";"Triplarisphysocalyx";"EN"
2717;"*";"Polypodiaceae";"Alansmia senilis";"CR"
2718;"*";"Polypodiaceae";"Ceradeniacapillaris";"VU"
2719;"*";"Polypodiaceae";"Ceradeniaglaziovii";"EN"
2720;"*";"Polypodiaceae";"Ceradeniawarmingii";"CR"
2721;"*";"Polypodiaceae";"Grammitisfluminensis";"EN"
2722;"*";"Polypodiaceae";"Lellingeriabrasiliensis";"VU"
2723;"*";"Polypodiaceae";"Lellingeriaitatimensis";"CR"
2724;"*";"Polypodiaceae";"Lellingeriatamandarei";"EN"
2725;"*";"Polypodiaceae";"Moranopterisperpusilla";"EN"
2726;"*";"Polypodiaceae";"Mycopterissemihirsuta";"EN"
2727;"*";"Polypodiaceae";"Mycopteris taxifolia";"EN"
2728;"*";"Polypodiaceae";"Pecluma hoehnei";"CR"
2729;"*";"Polypodiaceae";"Peclumainsularis";"CR"
2730;"*";"Polypodiaceae";"Pleopeltisalborufula";"EN"
2731;"*";"Polypodiaceae";"Pleopeltis monoides";"EN"
2732;"*";"Polypodiaceae";"Pleopeltis trindadensis";"CR"
2733;"*";"Polypodiaceae";"Stenogrammitislimula";"CR"
2734;"*";"Polypodiaceae";"Stenogrammitispumila";"CR"
2735;"*";"Portulacaceae";"Portulacahatschbachii";"EN"
2736;"*";"Pottiaceae";"Leptodontiumwallisii";"VU"
2737;"";"Primulaceae";"Cybianthusboissieri";"VU"
2738;"";"Primulaceae";"Cybianthusgracillimus";"CR"
2739;"*";"Primulaceae";"Lysimachiabarbata";"EN"
2740;"*";"Primulaceae";"Lysimachiabuxifolia";"EN"
2741;"*";"Primulaceae";"Myrsine congesta";"EN"
2742;"*";"Primulaceae";"Myrsineglazioviana";"EN"
